question;hint;option1;option2;option3;answer
Definition|Which word matches the definition? "A person who works in emergency services.";"";emergency responder;teacher;accountant;emergency responder
Definition|Which word matches the definition? "A person trained to respond to medical emergencies.";"";paramedic;doctor;mechanic;paramedic
Definition|Which word matches the definition? "A person trained to rescue people from dangerous situations.";"";rescue worker;lawyer;chef;rescue worker
Definition|Which word matches the definition? "A person who rescues people from fires.";"";firefighter;teacher;pilot;firefighter
Definition|Which word matches the definition? "A person who rescues people at sea.";"";lifeguard;doctor;accountant;lifeguard
Definition|Which word matches the definition? "A person who watches swimmers and prevents accidents.";"";lifeguard;lawyer;mechanic;lifeguard
Definition|Which word matches the definition? "A person who teaches people to drive.";"";driving instructor;teacher;chef;driving instructor
Definition|Which word matches the definition? "A person who examines people to determine if they can drive safely.";"";driving examiner;doctor;pilot;driving examiner
Definition|Which word matches the definition? "A person who repairs bicycles and bicycle parts.";"";bicycle mechanic;lawyer;accountant;bicycle mechanic
Definition|Which word matches the definition? "A person who repairs cars and engines.";"";auto mechanic;teacher;mechanic;auto mechanic
Definition|Which word matches the definition? "A person who inspects vehicles for safety.";"";vehicle inspector;doctor;chef;vehicle inspector
Definition|Which word matches the definition? "A person who sells automotive parts.";"";auto parts salesperson;lawyer;pilot;auto parts salesperson
Definition|Which word matches the definition? "A person who designs cars.";"";automotive designer;teacher;accountant;automotive designer
Definition|Which word matches the definition? "A person who repairs aircraft engines.";"";aircraft mechanic;doctor;mechanic;aircraft mechanic
Definition|Which word matches the definition? "A person who designs aircraft.";"";aerospace engineer;lawyer;chef;aerospace engineer
Definition|Which word matches the definition? "A person who controls an airplane during a flight.";"";pilot;teacher;accountant;pilot
Definition|Which word matches the definition? "A person who controls air traffic at an airport.";"";air traffic controller;doctor;mechanic;air traffic controller
Definition|Which word matches the definition? "A person who assists passengers during a flight.";"";flight attendant;lawyer;chef;flight attendant
Definition|Which word matches the definition? "A person who checks passengers into a flight.";"";check-in agent;teacher;pilot;check-in agent
Definition|Which word matches the definition? "A person who helps passengers at an airport.";"";airport customer service agent;doctor;accountant;airport customer service agent
Definition|Which word matches the definition? "A person who handles airport luggage.";"";baggage handler;lawyer;mechanic;baggage handler
Definition|Which word matches the definition? "A person who checks aircraft before takeoff.";"";aircraft inspector;teacher;chef;aircraft inspector
Definition|Which word matches the definition? "A person who manages an airport terminal.";"";airport manager;doctor;pilot;airport manager
Definition|Which word matches the definition? "A person who organizes flights and aircraft schedules.";"";flight coordinator;lawyer;accountant;flight coordinator
Definition|Which word matches the definition? "A person who works on aircraft maintenance.";"";aircraft technician;teacher;mechanic;aircraft technician
Definition|Which word matches the definition? "A person who studies flight operations.";"";aviation specialist;doctor;chef;aviation specialist
Definition|Which word matches the definition? "A person who works in the travel industry.";"";travel consultant;lawyer;pilot;travel consultant
Definition|Which word matches the definition? "A person who organizes holidays for customers.";"";travel consultant;teacher;accountant;travel consultant
Definition|Which word matches the definition? "A person who books flights and hotels for customers.";"";travel agent;doctor;mechanic;travel agent
Definition|Which word matches the definition? "A person who plans tours and travel packages.";"";tour operator;lawyer;chef;tour operator
Definition|Which word matches the definition? "A person who leads tourists on trips.";"";tour guide;teacher;pilot;tour guide
Definition|Which word matches the definition? "A person who works at a hotel reception desk.";"";receptionist;doctor;accountant;receptionist
Definition|Which word matches the definition? "A person who manages hotel bookings.";"";reservation agent;lawyer;mechanic;reservation agent
Definition|Which word matches the definition? "A person who cleans hotel rooms.";"";housekeeper;teacher;chef;housekeeper
Definition|Which word matches the definition? "A person who manages hotel operations.";"";hotel manager;doctor;pilot;hotel manager
Definition|Which word matches the definition? "A person who serves food to hotel guests.";"";room service waiter;lawyer;accountant;room service waiter
Definition|Which word matches the definition? "A person who carries luggage for hotel guests.";"";bellhop;teacher;mechanic;bellhop
Definition|Which word matches the definition? "A person who prepares meals in a hotel.";"";hotel chef;doctor;chef;hotel chef
Definition|Which word matches the definition? "A person who manages a restaurant kitchen.";"";head chef;lawyer;pilot;head chef
Definition|Which word matches the definition? "A person who assists a chef in the kitchen.";"";kitchen assistant;teacher;accountant;kitchen assistant
Definition|Which word matches the definition? "A person who washes dishes in a restaurant.";"";dishwasher;doctor;mechanic;dishwasher
Definition|Which word matches the definition? "A person who prepares salads and cold dishes.";"";salad chef;lawyer;chef;salad chef
Definition|Which word matches the definition? "A person who specializes in desserts.";"";pastry chef;teacher;pilot;pastry chef
Definition|Which word matches the definition? "A person who prepares bread professionally.";"";baker;doctor;accountant;baker
Definition|Which word matches the definition? "A person who prepares meat professionally.";"";butcher;lawyer;mechanic;butcher
Definition|Which word matches the definition? "A person who serves wine professionally.";"";sommelier;teacher;chef;sommelier
Definition|Which word matches the definition? "A person who advises customers about wine.";"";sommelier;doctor;pilot;sommelier
Definition|Which word matches the definition? "A person who prepares coffee professionally.";"";barista;lawyer;accountant;barista
Definition|Which word matches the definition? "A person who manages a bar.";"";bar manager;teacher;mechanic;bar manager
Definition|Which word matches the definition? "A person who mixes alcoholic and non-alcoholic drinks.";"";bartender;doctor;chef;bartender
Definition|Which word matches the definition? "A person who works in a café.";"";barista;lawyer;pilot;barista
Definition|Which word matches the definition? "A person who owns a restaurant.";"";restaurant owner;teacher;accountant;restaurant owner
Definition|Which word matches the definition? "A person who manages restaurant staff.";"";restaurant manager;doctor;mechanic;restaurant manager
Definition|Which word matches the definition? "A person who welcomes customers at a restaurant.";"";host;lawyer;chef;host
Definition|Which word matches the definition? "A person who shows customers to their table.";"";host;teacher;pilot;host
Definition|Which word matches the definition? "A person who takes customers' orders in a restaurant.";"";waiter;doctor;accountant;waiter
Definition|Which word matches the definition? "A person who prepares food in a professional kitchen.";"";cook;lawyer;mechanic;cook
Definition|Which word matches the definition? "A person who creates new recipes.";"";recipe developer;teacher;chef;recipe developer
Definition|Which word matches the definition? "A person who writes about food and restaurants.";"";food critic;doctor;pilot;food critic
Definition|Which word matches the definition? "A person who reviews restaurants professionally.";"";restaurant critic;lawyer;accountant;restaurant critic
Definition|Which word matches the definition? "A person who works as a professional food photographer.";"";food photographer;teacher;mechanic;food photographer
Definition|Which word matches the definition? "A person who designs menus.";"";menu designer;doctor;chef;menu designer
Definition|Which word matches the definition? "A person who manages catering services.";"";catering manager;lawyer;pilot;catering manager
Definition|Which word matches the definition? "A person who prepares food for large events.";"";caterer;teacher;accountant;caterer
Definition|Which word matches the definition? "A person or company that provides food for events.";"";caterer;doctor;mechanic;caterer
Definition|Which word matches the definition? "A person who plans menus for special events.";"";catering planner;lawyer;chef;catering planner
Definition|Which word matches the definition? "A person who organizes weddings and related services.";"";wedding planner;teacher;pilot;wedding planner
Definition|Which word matches the definition? "A person who decorates venues for events.";"";event decorator;doctor;accountant;event decorator
Definition|Which word matches the definition? "A person who takes professional photographs at weddings.";"";wedding photographer;lawyer;mechanic;wedding photographer
Definition|Which word matches the definition? "A person who organizes music performances.";"";concert promoter;teacher;chef;concert promoter
Definition|Which word matches the definition? "A person who promotes concerts and events.";"";event promoter;doctor;pilot;event promoter
Definition|Which word matches the definition? "A person who manages performers.";"";artist manager;lawyer;accountant;artist manager
Definition|Which word matches the definition? "A person who manages a musician's career.";"";music manager;teacher;mechanic;music manager
Definition|Which word matches the definition? "A person who organizes sports events.";"";sports event manager;doctor;chef;sports event manager
Definition|Which word matches the definition? "A person who manages a stadium.";"";stadium manager;lawyer;pilot;stadium manager
Definition|Which word matches the definition? "A person who maintains sports fields.";"";groundskeeper;teacher;accountant;groundskeeper
Definition|Which word matches the definition? "A person who maintains a golf course.";"";groundskeeper;doctor;mechanic;groundskeeper
Definition|Which word matches the definition? "A person who teaches people to play golf.";"";golf instructor;lawyer;chef;golf instructor
Definition|Which word matches the definition? "A person who teaches people to play tennis.";"";tennis coach;teacher;pilot;tennis coach
Definition|Which word matches the definition? "A person who teaches people to play football.";"";football coach;doctor;accountant;football coach
Definition|Which word matches the definition? "A person who trains professional athletes.";"";sports coach;lawyer;mechanic;sports coach
Definition|Which word matches the definition? "A person who manages athletes' physical training.";"";strength coach;teacher;chef;strength coach
Definition|Which word matches the definition? "A person who helps athletes recover from injuries.";"";sports physiotherapist;doctor;pilot;sports physiotherapist
Definition|Which word matches the definition? "A person who studies athletes' nutrition.";"";sports nutritionist;lawyer;accountant;sports nutritionist
Definition|Which word matches the definition? "A person who reports sports news.";"";sports reporter;teacher;mechanic;sports reporter
Definition|Which word matches the definition? "A person who analyzes sports performances.";"";sports analyst;doctor;chef;sports analyst
Definition|Which word matches the definition? "A person who comments on sports broadcasts.";"";sports commentator;lawyer;pilot;sports commentator
Definition|Which word matches the definition? "A person who manages a sports club.";"";sports club manager;teacher;accountant;sports club manager
Definition|Which word matches the definition? "A person who organizes training sessions for a team.";"";team coordinator;doctor;mechanic;team coordinator
Definition|Which word matches the definition? "A person who manages player transfers.";"";sports agent;lawyer;chef;sports agent
Definition|Which word matches the definition? "A person who represents professional athletes.";"";sports agent;teacher;pilot;sports agent
Definition|Which word matches the definition? "A person who evaluates athletes for a team.";"";scout;doctor;accountant;scout
Definition|Which word matches the definition? "A person who searches for talented athletes.";"";talent scout;lawyer;mechanic;talent scout
Definition|Which word matches the definition? "A person who manages a professional sports team.";"";general manager;teacher;chef;general manager
Definition|Which word matches the definition? "A person who trains horses for racing.";"";horse trainer;doctor;pilot;horse trainer
Definition|Which word matches the definition? "A person who rides horses professionally in races.";"";jockey;lawyer;accountant;jockey
Definition|Which word matches the definition? "A person who takes care of horses.";"";stable worker;teacher;mechanic;stable worker
Definition|Which word matches the definition? "A person who trains guide dogs.";"";guide dog trainer;doctor;chef;guide dog trainer
Definition|Which word matches the definition? "A person who trains animals for television or movies.";"";animal trainer;lawyer;pilot;animal trainer
Definition|Which word matches the definition? "A person who studies animal behavior.";"";animal behaviorist;teacher;accountant;animal behaviorist
Definition|Which word matches the definition? "A person who studies marine animals.";"";marine biologist;doctor;mechanic;marine biologist
Definition|Which word matches the definition? "A person who works with wildlife.";"";wildlife specialist;lawyer;chef;wildlife specialist
Definition|Which word matches the definition? "A person who protects endangered species.";"";conservationist;teacher;pilot;conservationist
Definition|Which word matches the definition? "A person who works to protect natural resources.";"";conservationist;doctor;accountant;conservationist
Definition|Which word matches the definition? "A person who studies environmental conservation.";"";conservation scientist;lawyer;mechanic;conservation scientist
Definition|Which word matches the definition? "A person who studies pollution.";"";environmental scientist;teacher;chef;environmental scientist
Definition|Which word matches the definition? "A person who manages waste and recycling programs.";"";waste management specialist;doctor;pilot;waste management specialist
Definition|Which word matches the definition? "A person who works at a recycling facility.";"";recycling worker;lawyer;accountant;recycling worker
Definition|Which word matches the definition? "A person who collects recyclable materials.";"";recycling collector;teacher;mechanic;recycling collector
Definition|Which word matches the definition? "A person who designs sustainable buildings.";"";sustainable architect;doctor;chef;sustainable architect
Definition|Which word matches the definition? "A person who designs environmentally friendly products.";"";sustainable designer;lawyer;pilot;sustainable designer
Definition|Which word matches the definition? "A person who works with renewable energy systems.";"";renewable energy engineer;teacher;accountant;renewable energy engineer
Definition|Which word matches the definition? "A person who installs wind turbines.";"";wind turbine technician;doctor;mechanic;wind turbine technician
Definition|Which word matches the definition? "A person who installs solar energy systems.";"";solar installer;lawyer;chef;solar installer
Definition|Which word matches the definition? "A person who maintains solar panels.";"";solar technician;teacher;pilot;solar technician
Definition|Which word matches the definition? "A person who studies energy efficiency.";"";energy analyst;doctor;accountant;energy analyst
Definition|Which word matches the definition? "A person who advises companies on environmental practices.";"";environmental consultant;lawyer;mechanic;environmental consultant
Definition|Which word matches the definition? "A person who checks environmental regulations.";"";environmental compliance officer;teacher;chef;environmental compliance officer
Definition|Which word matches the definition? "A person who studies environmental impact.";"";environmental analyst;doctor;pilot;environmental analyst
Definition|Which word matches the definition? "A person who works with maps and geographic data.";"";cartographer;lawyer;accountant;cartographer
Definition|Which word matches the definition? "A person who creates maps.";"";cartographer;teacher;mechanic;cartographer
Definition|Which word matches the definition? "A person who studies populations and geography.";"";geographer;doctor;chef;geographer
Definition|Which word matches the definition? "A person who plans transportation systems.";"";transportation planner;lawyer;pilot;transportation planner
Definition|Which word matches the definition? "A person who designs public spaces.";"";urban designer;teacher;accountant;urban designer
Definition|Which word matches the definition? "A person who designs parks and outdoor spaces.";"";landscape architect;doctor;mechanic;landscape architect
Definition|Which word matches the definition? "A person who manages public parks.";"";park manager;lawyer;chef;park manager
Definition|Which word matches the definition? "A person who works to protect historical buildings.";"";heritage conservationist;teacher;pilot;heritage conservationist
Definition|Which word matches the definition? "A person who restores historical buildings.";"";historic preservationist;doctor;accountant;historic preservationist
Definition|Which word matches the definition? "A person who studies historic buildings.";"";architectural historian;lawyer;mechanic;architectural historian
Definition|Which word matches the definition? "A person who works in cultural heritage.";"";heritage specialist;teacher;chef;heritage specialist
Definition|Which word matches the definition? "A person who manages cultural institutions.";"";cultural manager;doctor;pilot;cultural manager
Definition|Which word matches the definition? "A person who manages a museum collection.";"";curator;lawyer;accountant;curator
Definition|Which word matches the definition? "A person who studies works of art.";"";art historian;teacher;mechanic;art historian
Definition|Which word matches the definition? "A person who studies literature and literary works.";"";literary critic;doctor;chef;literary critic
Definition|Which word matches the definition? "A person who evaluates books professionally.";"";book critic;lawyer;pilot;book critic
Definition|Which word matches the definition? "A person who reviews films professionally.";"";film critic;teacher;accountant;film critic
Definition|Which word matches the definition? "A person who reviews music professionally.";"";music critic;doctor;mechanic;music critic
Definition|Which word matches the definition? "A person who reviews restaurants professionally.";"";food critic;lawyer;chef;food critic
Definition|
